712,879
713,877
714,880
715,882
716,881
717,882
718,881
719,866
720,869
721,867
722,879
723,865
724,856
725,855
726,861
727,871
728,876
729,864
730,865
731,849
732,848
733,842
734,807
735,805
736,810
737,836
738,816
739,815
740,857
741,859
742,857
743,864
744,865
745,868
746,871
747,875
748,874
749,868
750,857
751,840
752,841
753,840
754,838
755,845
756,833
757,844
758,884
759,883
760,884
761,880
762,884
763,876
764,870
765,890
766,889
767,882
768,887
769,890
770,883
771,881
772,880
773,882
774,888
775,884
776,900
777,889
778,887
779,890
780,891
781,892
782,897
783,908
784,909
785,906
786,907
787,884
788,882
789,883
790,869
791,883
792,872
793,870
794,867
795,870
796,857
797,858
798,854
799,853
800,848
801,857
802,856
803,857
804,864
805,860
806,857
807,873
808,835
809,836
810,835
811,837
812,839
813,840
814,844
815,846
816,838
817,839
818,824
819,827
820,829
821,820
822,821
823,820
824,822
825,794
826,817
827,845
828,846
829,848
830,849
831,847
832,850
833,828
834,820
835,821
836,826
837,835
838,841
839,842
840,846
841,855
842,837
843,839
844,848
845,864
846,867
847,869
848,874
849,894
850,876
851,877
852,876
853,873
854,874
855,868
856,866
857,870
858,842
859,844
860,819
861,811
862,818
863,813
864,811
865,812
866,813
867,820
868,823
869,818
870,815
871,819
872,816
873,817
874,807
875,806
876,811
877,813
878,819
879,825
880,811
881,829
882,832
883,825
884,826
885,831
886,830
887,831
888,833
889,825
890,827
891,815
892,823
893,812
894,814
895,815
896,812
897,834
898,839
899,845
900,844
901,849
902,856
903,855
904,862
905,866
906,873
907,859
908,851
909,843
910,819
911,804
912,790
913,824
914,827
915,823
916,833
917,832
918,833
919,849
920,882
921,892
922,920
923,911
924,910
925,909
926,913
927,905
928,908
929,909
930,913
931,914
932,915
933,932
934,941
935,942
936,976
937,977
938,984
939,983
940,984
941,989
942,982
943,986
944,985
945,992
946,1001
947,1022
948,1024
949,1010
950,1007
951,996
952,978
953,979
954,969
955,957
956,951
957,948
958,946
959,943
960,930
961,929
962,922
963,924
964,923
965,924
966,953
967,949
968,950
969,922
970,890
971,889
972,882
973,902
974,901
975,896
976,871
977,903
978,909
979,931
980,937
981,945
982,953
983,958
984,963
985,964
986,994
987,971
988,970
989,959
990,968
991,974
992,973
993,974
994,973
995,972
996,973
997,972
998,973
999,977
1000,1012
1001,1033
1002,1032
1003,1029
1004,1027
1005,1028
1006,1055
1007,1056
1008,1070
1009,1065
1010,1091
1011,1074
1012,1066
1013,1074
1014,1075
1015,1084
1016,1083
1017,1081
1018,1075
1019,1074
1020,1071
1021,1098
1022,1087
1023,1076
1024,1075
1025,1079
1026,1094
1027,1104
1028,1105
1029,1111
1030,1110
1031,1108
1032,1102
1033,1064
1034,1060
1035,1076
1036,1048
1037,1059
1038,1065
1039,1077
1040,1054
1041,1061
1042,1066
1043,1087
1044,1093
1045,1108
1046,1107
1047,1105
1048,1102
1049,1101
1050,1105
1051,1106
1052,1100
1053,1104
1054,1105
1055,1107
1056,1106
1057,1096
1058,1077
1059,1075
1060,1076
1061,1083
1062,1091
1063,1080
1064,1058
1065,1050
1066,1051
1067,1064
1068,1074
1069,1077
1070,1049
1071,1051
1072,1052
1073,1063
1074,1077
1075,1079
1076,1085
1077,1074
1078,1078
1079,1073
1080,1070
1081,1065
1082,1080
1083,1097
1084,1071
1085,1072
1086,1074
1087,1102
1088,1104
1089,1113
1090,1114
1091,1123
1092,1125
1093,1129
1094,1131
1095,1149
1096,1152
1097,1147
1098,1154
1099,1161
1100,1162
1101,1163
1102,1169
1103,1157
1104,1151
1105,1158
1106,1159
1107,1155
1108,1154
1109,1121
1110,1112
1111,1113
1112,1080
1113,1082
1114,1075
1115,1076
1116,1071
1117,1062
1118,1074
1119,1079
1120,1076
1121,1097
1122,1100
1123,1091
1124,1084
1125,1098
1126,1083
1127,1103
1128,1132
1129,1134
1130,1125
1131,1127
1132,1128
1133,1129
1134,1131
1135,1130
1136,1131
1137,1135
1138,1131
1139,1129
1140,1142
1141,1154
1142,1142
1143,1141
1144,1145
1145,1152
1146,1158
1147,1172
1148,1162
1149,1179
1150,1180
1151,1179
1152,1190
1153,1187
1154,1191
1155,1190
1156,1186
1157,1198
1158,1182
1159,1178
1160,1174
1161,1158
1162,1154
1163,1159
1164,1160
1165,1172
1166,1164
1167,1145
1168,1161
1169,1170
1170,1181
1171,1189
1172,1192
1173,1186
1174,1182
1175,1173
1176,1190
1177,1178
1178,1177
1179,1184
1180,1186
1181,1193
1182,1198
1183,1197
1184,1194
1185,1203
1186,1177
1187,1195
1188,1196
1189,1201
1190,1208
1191,1205
1192,1204
1193,1205
1194,1195
1195,1196
1196,1219
1197,1220
1198,1217
1199,1219
1200,1220
1201,1213
1202,1214
1203,1219
1204,1230
1205,1237
1206,1241
1207,1243
1208,1242
1209,1243
1210,1267
1211,1268
1212,1264
1213,1275
1214,1278
1215,1273
1216,1274
1217,1281
1218,1286
1219,1284
1220,1288
1221,1284
1222,1294
1223,1259
1224,1280
1225,1285
1226,1284
1227,1300
1228,1303
1229,1313
1230,1303
1231,1317
1232,1316
1233,1315
1234,1307
1235,1320
1236,1333
1237,1342
1238,1356
1239,1359
1240,1364
1241,1376
1242,1382
1243,1385
1244,1389
1245,1390
1246,1391
1247,1387
1248,1388
1249,1389
1250,1387
1251,1388
1252,1409
1253,1402
1254,1400
1255,1394
1256,1390
1257,1356
1258,1355
1259,1356
1260,1359
1261,1371
1262,1375
1263,1376
1264,1358
1265,1361
1266,1344
1267,1371
1268,1379
1269,1373
1270,1367
1271,1364
1272,1365
1273,1364
1274,1363
1275,1362
1276,1361
1277,1364
1278,1361
1279,1360
1280,1362
1281,1367
1282,1366
1283,1383
1284,1384
1285,1389
1286,1390
1287,1416
1288,1415
1289,1416
1290,1440
1291,1431
1292,1440
1293,1441
1294,1444
1295,1448
1296,1453
1297,1446
1298,1447
1299,1428
1300,1426
1301,1452
1302,1453
1303,1431
1304,1423
1305,1421
1306,1420
1307,1410
1308,1417
1309,1418
1310,1417
1311,1412
1312,1402
1313,1401
1314,1406
1315,1402
1316,1416
1317,1419
1318,1405
1319,1408
1320,1413
1321,1415
1322,1406
1323,1407
1324,1408
1325,1394
1326,1405
1327,1397
1328,1378
1329,1382
1330,1381
1331,1380
1332,1384
1333,1385
1334,1384
1335,1392
1336,1399
1337,1405
1338,1409
1339,1407
1340,1409
1341,1410
1342,1413
1343,1406
1344,1422
1345,1421
1346,1419
1347,1420
1348,1421
1349,1429
1350,1433
1351,1417
1352,1419
1353,1416
1354,1411
1355,1410
1356,1415
1357,1427
1358,1443
1359,1439
1360,1438
1361,1435
1362,1436
1363,1438
1364,1442
1365,1458
1366,1463
1367,1455
1368,1481
1369,1480
1370,1481
1371,1491
1372,1498
1373,1496
1374,1504
1375,1502
1376,1499
1377,1494
1378,1493
1379,1494
1380,1496
1381,1500
1382,1503
1383,1494
1384,1492
1385,1485
1386,1487
1387,1488
1388,1508
1389,1510
1390,1534
1391,1530
1392,1540
1393,1502
1394,1501
1395,1494
1396,1495
1397,1492
1398,1490
1399,1505
1400,1500
1401,1501
1402,1499
1403,1501
1404,1495
1405,1493
1406,1498
1407,1504
1408,1510
1409,1519
1410,1535
1411,1531
1412,1537
1413,1546
1414,1557
1415,1559
1416,1558
1417,1576
1418,1585
1419,1590
1420,1588
1421,1591
1422,1603
1423,1620
1424,1619
1425,1620
1426,1651
1427,1650
1428,1628
1429,1630
1430,1631
1431,1630
1432,1636
1433,1635
1434,1636
1435,1625
1436,1624
1437,1622
1438,1611
1439,1610
1440,1608
1441,1613
1442,1612
1443,1609
1444,1616
1445,1615
1446,1637
1447,1638
1448,1643
1449,1645
1450,1648
1451,1649
1452,1650
1453,1649
1454,1647
1455,1648
1456,1653
1457,1651
1458,1654
1459,1660
1460,1656
1461,1654
1462,1653
1463,1657
1464,1646
1465,1652
1466,1653
1467,1670
1468,1695
1469,1689
1470,1690
1471,1670
1472,1679
1473,1664
1474,1660
1475,1641
1476,1625
1477,1629
1478,1643
1479,1647
1480,1655
1481,1664
1482,1667
1483,1668
1484,1672
1485,1671
1486,1690
1487,1689
1488,1691
1489,1690
1490,1704
1491,1701
1492,1704
1493,1715
1494,1710
1495,1728
1496,1719
1497,1742
1498,1737
1499,1738
1500,1727
1501,1732
1502,1718
1503,1720
1504,1727
1505,1737
1506,1741
1507,1744
1508,1745
1509,1747
1510,1758
1511,1753
1512,1745
1513,1752
1514,1770
1515,1778
1516,1782
1517,1812
1518,1813
1519,1809
1520,1806
1521,1804
1522,1799
1523,1821
1524,1845
1525,1841
1526,1845
1527,1850
1528,1857
1529,1873
1530,1879
1531,1909
1532,1907
1533,1906
1534,1897
1535,1900
1536,1897
1537,1898
1538,1896
1539,1900
1540,1909
1541,1939
1542,1940
1543,1929
1544,1948
1545,1959
1546,1929
1547,1939
1548,1963
1549,1961
1550,1983
1551,1984
1552,1985
1553,1980
1554,1981
1555,1982
1556,1972
1557,1973
1558,1974
1559,1988
1560,1996
1561,1999
1562,1995
1563,1982
1564,1985
1565,1995
1566,2008
1567,2007
1568,2023
1569,2025
1570,2024
1571,2026
1572,2025
1573,2020
1574,2013
1575,2014
1576,2025
1577,2048
1578,2055
1579,2060
1580,2063
1581,2066
1582,2067
1583,2070
1584,2071
1585,2072
1586,2062
1587,2057
1588,2025
1589,2028
1590,2029
1591,2028
1592,2020
1593,2015
1594,2016
1595,2014
1596,2012
1597,2016
1598,2015
1599,2014
1600,2005
1601,2008
1602,2009
1603,2005
1604,1999
1605,2003
1606,1995
1607,1994
1608,1990
1609,1992
1610,1996
1611,1995
1612,1990
1613,1991
1614,1999
1615,2000
1616,1989
1617,1991
1618,1992
1619,1994
1620,2024
1621,2030
1622,2029
1623,2024
1624,2023
1625,2044
1626,2045
1627,2044
1628,2042
1629,2040
1630,2049
1631,2050
1632,2046
1633,2044
1634,2049
1635,2064
1636,2059
1637,2063
1638,2064
1639,2061
1640,2059
1641,2062
1642,2064
1643,2075
1644,2074
1645,2085
1646,2088
1647,2075
1648,2102
1649,2101
1650,2082
1651,2083
1652,2085
1653,2084
1654,2097
1655,2091
1656,2088
1657,2084
1658,2074
1659,2082
1660,2083
1661,2084
1662,2089
1663,2088
1664,2091
1665,2095
1666,2105
1667,2124
1668,2118
1669,2121
1670,2116
1671,2117
1672,2118
1673,2119
1674,2127
1675,2131
1676,2120
1677,2154
1678,2152
1679,2160
1680,2170
1681,2166
1682,2169
1683,2173
1684,2174
1685,2156
1686,2149
1687,2147
1688,2138
1689,2140
1690,2141
1691,2136
1692,2137
1693,2138
1694,2139
1695,2129
1696,2130
1697,2128
1698,2120
1699,2112
1700,2119
1701,2126
1702,2129
1703,2128
1704,2137
1705,2142
1706,2161
1707,2147
1708,2139
1709,2142
1710,2148
1711,2152
1712,2154
1713,2136
1714,2119
1715,2121
1716,2098
1717,2115
1718,2099
1719,2100
1720,2104
1721,2099
1722,2098
1723,2097
1724,2112
1725,2108
1726,2147
1727,2146
1728,2148
1729,2147
1730,2125
1731,2099
1732,2103
1733,2107
1734,2111
1735,2123
1736,2126
1737,2128
1738,2130
1739,2129
1740,2131
1741,2126
1742,2127
1743,2130
1744,2112
1745,2103
1746,2100
1747,2113
1748,2121
1749,2118
1750,2119
1751,2129
1752,2123
1753,2112
1754,2102
1755,2069
1756,2071
1757,2075
1758,2094
1759,2102
1760,2106
1761,2096
1762,2097
1763,2100
1764,2109
1765,2104
1766,2103
1767,2108
1768,2100
1769,2103
1770,2104
1771,2108
1772,2115
1773,2117
1774,2112
1775,2120
1776,2127
1777,2128
1778,2126
1779,2106
1780,2104
1781,2106
1782,2100
1783,2105
1784,2102
1785,2112
1786,2119
1787,2127
1788,2129
1789,2136
1790,2150
1791,2166
1792,2153
1793,2181
1794,2159
1795,2160
1796,2159
1797,2183
1798,2184
1799,2186
1800,2174
1801,2173
1802,2183
1803,2178
1804,2163
1805,2156
1806,2161
1807,2162
1808,2163
1809,2156
1810,2145
1811,2149
1812,2145
1813,2147
1814,2151
1815,2147
1816,2150
1817,2138
1818,2150
1819,2151
1820,2149
1821,2150
1822,2151
1823,2154
1824,2136
1825,2173
1826,2184
1827,2183
1828,2185
1829,2186
1830,2187
1831,2185
1832,2184
1833,2188
1834,2186
1835,2190
1836,2197
1837,2166
1838,2167
1839,2166
1840,2167
1841,2170
1842,2178
1843,2196
1844,2181
1845,2182
1846,2184
1847,2196
1848,2207
1849,2206
1850,2211
1851,2218
1852,2217
1853,2216
1854,2212
1855,2216
1856,2232
1857,2235
1858,2241
1859,2242
1860,2238
1861,2239
1862,2236
1863,2250
1864,2272
1865,2281
1866,2277
1867,2278
1868,2298
1869,2294
1870,2296
1871,2292
1872,2285
1873,2303
1874,2296
1875,2290
1876,2292
1877,2272
1878,2285
1879,2287
1880,2311
1881,2315
1882,2336
1883,2344
1884,2345
1885,2326
1886,2331
1887,2333
1888,2344
1889,2359
1890,2366
1891,2364
1892,2366
1893,2370
1894,2368
1895,2360
1896,2373
1897,2397
1898,2394
1899,2398
1900,2397
1901,2399
1902,2407
1903,2412
1904,2426
1905,2424
1906,2461
1907,2469
1908,2467
1909,2466
1910,2465
1911,2464
1912,2473
1913,2475
1914,2474
1915,2471
1916,2473
1917,2469
1918,2470
1919,2460
1920,2461
1921,2478
1922,2465
1923,2471
1924,2475
1925,2482
1926,2485
1927,2494
1928,2492
1929,2482
1930,2493
1931,2509
1932,2501
1933,2513
1934,2486
1935,2489
1936,2492
1937,2505
1938,2507
1939,2505
1940,2506
1941,2505
1942,2507
1943,2509
1944,2510
1945,2511
1946,2518
1947,2523
1948,2529
1949,2540
1950,2526
1951,2530
1952,2535
1953,2550
1954,2552
1955,2565
1956,2558
1957,2569
1958,2563
1959,2573
1960,2577
1961,2579
1962,2575
1963,2573
1964,2577
1965,2575
1966,2591
1967,2607
1968,2609
1969,2614
1970,2619
1971,2648
1972,2649
1973,2650
1974,2646
1975,2648
1976,2651
1977,2660
1978,2653
1979,2645
1980,2651
1981,2652
1982,2658
1983,2657
1984,2627
1985,2628
1986,2642
1987,2631
1988,2632
1989,2634
1990,2639
1991,2648
1992,2647
1993,2648
1994,2649
1995,2654
1996,2655
1997,2660
1998,2671
1999,2682
