462,101100000111
463,010111010010
464,011001011100
465,000011100010
466,110111101010
467,111111010001
468,100011111000
469,111111100101
470,110011110101
471,100110001010
472,101011101111
473,111111100110
474,101111110010
475,110000010001
476,110001100100
477,101100110001
478,011010111001
479,001000111111
480,110110001000
481,011110001011
482,000100010101
483,010101100100
484,000001001000
485,000000010101
486,100000101101
487,010000000100
488,010110000110
489,111100110010
490,100010001101
491,011001111010
492,100000111011
493,110111101110
494,111000100010
495,101011010010
496,111000011011
497,001101000111
498,110011111100
499,110101010101
500,010100101010
501,110110010110
502,101011100000
503,111101111010
504,101000011000
505,000101011000
506,111010000001
507,000100000010
508,100110000100
509,010111100001
510,110001010101
511,110011111101
512,110000101010
513,011100111110
514,011010100100
515,000111100011
516,101000000111
517,011110101110
518,001111001110
519,110010010010
520,010010111111
521,111110011011
522,110110111011
523,111000111011
524,010100100000
525,100001010110
526,010010011111
527,010000101010
528,011011110101
529,001101101101
530,101110111110
531,001101101000
532,110100110010
533,011010010011
534,011011011110
535,011010101100
536,010101010010
537,101110000000
538,000001011011
539,110100101010
540,110010001111
541,111011111110
542,000101100010
543,110000010011
544,111110001010
545,000101100100
546,110001110100
547,011101111110
548,011010001001
549,110110101101
550,011111101101
551,111111101101
552,111001101000
553,011110100110
554,111011011001
555,010001110010
556,101001110111
557,010011110100
558,011011001010
559,110100011101
560,111001111001
561,010001100111
562,011100110000
563,101110001101
564,000100111111
565,001100100111
566,000010111001
567,110000100101
568,010101101101
569,100100110111
570,111110111100
571,100000101111
572,011110110111
573,100010001110
574,001000000110
575,111110110110
576,001100100010
577,000011111111
578,010000100010
579,000101111100
580,001000100111
581,011001000110
582,110001111110
583,001001011010
584,101111101111
585,001000010100
586,100100001100
587,001010101100
588,110100000101
589,001011101000
590,101011100101
591,011011111100
592,111000111100
593,110000001101
594,010011010101
595,001001110110
596,110110101011
597,101100010111
598,011000010101
599,010100011000
600,010001001100
601,010101110101
602,110100100110
603,111111101011
604,000110010111
605,100100110001
606,001111000011
607,010100000010
608,011101101010
609,010111110101
610,011101011001
611,101111010010
612,000000010110
613,100000100000
614,010001011010
615,000110011111
616,110000110111
617,111001110011
618,110100111110
619,000000001001
620,001000110001
621,000110000101
622,010110100000
623,001100010100
624,101010100101
625,111100001100
626,111010110110
627,000001100111
628,001011011110
629,000100100001
630,111001111000
631,110001011001
632,110101110101
633,101010110101
634,000011001010
635,001010110000
636,101111110101
637,101001111001
638,100010111101
639,001110101001
640,110011110111
641,101011001001
642,010001111100
643,000101100011
644,011110001100
645,111111110101
646,010010011001
647,111000110111
648,100110100000
649,010110110100
650,011111111110
651,001111101100
652,100010010010
653,101110010110
654,111010000101
655,011011000100
656,101000011001
657,001000001101
658,010110100111
659,000000011010
660,111101110000
661,000100000001
662,101000000010
663,011110101111
664,100010001111
665,101101110101
666,111110011101
667,001111111011
668,110000101100
669,000111100010
670,101111011111
671,011101101111
672,001011000101
673,100110101110
674,010100100001
675,010000011111
676,010100011001
677,011010100110
678,011010110111
679,101011101101
680,011101000001
681,010111011011
682,000010011100
683,011111011000
684,110011010100
685,011101101110
686,000100110100
687,010010111100
688,110000101000
689,010000110001
690,111011111001
691,110001101001
692,010101001010
693,111001010111
694,111001100000
695,010111000111
696,111011001101
697,001111011110
698,110100110111
699,110001010100
700,100001011010
701,101100001010
702,111111001101
703,111000010000
704,001001011101
705,111110100101
706,011110001110
707,111001101001
708,111011010001
709,001100001111
710,001110101111
711,010011111011
712,001001100001
713,010100111010
714,110000010101
715,011000001010
716,001111101111
717,111000000101
718,011011000011
719,111110010101
720,011000000111
721,010111000000
722,001100010000
723,110001100010
724,110011011100
725,101001101111
726,010010101111
727,011110101000
728,001000111100
729,100101110110
730,100100101011
731,100101000110
732,110100000100
733,001111110001
734,010001000100
735,110011011111
736,110110110001
737,010001111001
738,101000011101
739,111111101100
740,001111110100
741,111100011100
742,110111011011
743,000001001011
744,001011000100
745,000000010100
746,010001100010
747,010010001001
748,101011101110
749,000010000000
750,010101010000
751,101001000000
752,111010101011
753,000101111000
754,101100101011
755,111001100100
756,001011000011
757,010111101100
758,000100111110
759,000111111111
760,010001010000
761,110110000001
762,110101110100
763,001010100110
764,101110011011
765,011110001101
766,011100100001
767,111110010110
768,100100100001
769,110010011001
770,001010110100
771,011011110010
772,001110110001
773,010100110111
774,100000111001
775,100001011110
776,011011011100
777,101110000111
778,000001011010
779,000000111000
780,001001111111
781,110101101001
782,010011001100
783,101011100100
784,000011111101
785,011100100010
786,000010111011
787,111000010111
788,101101011101
789,100001010011
790,010001000000
791,111110001011
792,111101110010
793,100001101110
794,100000111000
795,010101010101
796,100110110001
797,010001101000
798,110001011011
799,011011010001
800,011101000000
801,101101011100
802,001101001001
803,101001100000
804,111011111000
805,110101111000
806,011001110101
807,011000111000
808,000011010100
809,011010010101
810,000010110110
811,110001101000
812,000001111011
813,000101110001
814,000110100011
815,011111000101
816,101010011001
817,110000011011
818,010010101101
819,110101000100
820,111001100011
821,010001100001
822,111001111111
823,000000101110
824,111010000111
825,100100000100
826,111110111001
827,101100011000
828,101111010110
829,010110111111
830,100001000110
831,110000110011
832,101000001111
833,000001001010
834,001100110100
835,100000110101
836,010111110010
837,010011011011
838,110101101101
839,010100111100
840,000010101011
841,111100001101
842,101001000011
843,001101110111
844,011001010001
845,111100111001
846,011100111010
847,111010010010
848,000101111011
849,000001110101
850,110110100001
851,111100110011
852,110110101010
853,110101010010
854,000000010000
855,100100010010
856,001000100110
857,010000110101
858,111011000000
859,101101100001
860,000110001101
861,110110110110
862,000010001101
863,010001101100
864,000000001000
865,000110101011
866,001000011101
867,001111110000
868,000100000100
869,010111110110
870,111111110110
871,101110100000
872,011010010111
873,111111101111
874,011010100001
875,110101111010
876,000010010111
877,011001011000
878,111010101010
879,100101100100
880,010110100101
881,011110111000
882,101001010110
883,101111001100
884,001111001000
885,011100101100
886,101100000010
887,110011100100
888,101001101000
889,110110000110
890,000111101011
891,111110001000
892,001011110000
893,001001100000
894,000111110111
895,000101111010
896,001010000110
897,011100000000
898,110100001000
899,111001001110
900,010111001100
901,101111111001
902,110010110111
903,010101010111
904,100111100110
905,110010100100
906,001011101100
907,110111001111
908,001001100111
909,010011101110
910,001101000100
911,000010111101
912,111101101110
913,111011011101
914,100101110100
915,101110110110
916,000110101101
917,110100100011
918,001001010010
919,111000101111
920,000010011110
921,001101110011
922,111010010001
923,010110001110
924,010000110100
925,010101111001
926,001010011011
927,010110100001
928,000001100110
929,100101111101
930,110000000101
931,010001010010
932,111101110100
933,001000011010
934,011011001001
935,010010010000
936,111111001100
937,001001011111
938,010001100100
939,100011111011
940,011000011100
941,100011011001
942,011111100111
943,110111101001
944,011011110111
945,010100000110
946,011011001100
947,000000101111
948,100000100100
949,101011001010
950,101101001111
951,000011111010
952,011101111010
953,000011110100
954,001011111110
955,101000010010
956,010000110010
957,001000000000
958,011001111100
959,111111000011
960,010101000000
961,110001111010
962,101001101101
963,001011000001
964,110010101010
965,110111110101
966,010100110110
967,101010111001
968,010111100110
969,101001000110
970,000011001000
971,110000001010
972,110001100110
973,111100011110
974,100100101111
975,001110001001
976,011011111010
977,000011000001
978,001111011011
979,000110000011
980,010010100111
981,110010001010
982,011100011001
983,101111101011
984,001100000100
985,101100101111
986,000101001100
987,010100010100
988,100100010001
989,100111111110
990,010111100111
991,001000011000
992,101010001001
993,110000110100
994,111110110001
995,100110100101
996,101000010100
997,100011000000
998,001110100100
999,110000110001
